#schema: NinjaDataExport/v1, delimiter=comma, headerRow=2, emptyFieldsAllowed=true, time=ISO8601, instrument=NQ, timeframe=Minute_5, tradingHours=CME US Index Futures ETH, vwap=tick, tz=Local
timestamp,instrument,period,open,high,low,close,volume,ema20,ema50,ema200,rsi14,atr14,vwap,vwap_upper1,vwap_upper2,vwap_upper3,vwap_lower1,vwap_lower2,vwap_lower3,session_date
2025-09-11T08:05:00.000,NQ,Minute_5,24183.5,24189.5,24180.75,24184.25,448,24180.81976991,24171.53035942,24152.60915316,58.98694162,6.73190258,24148.48463089,24169.88190872,24127.08735305,24191.27918655,24105.69007522,24212.67646438,24084.29279739,2025-09-11
2025-09-11T08:10:00.000,NQ,Minute_5,24184.5,24188.75,24180.25,24181.75,571,24180.90836325,24171.93112964,24152.89911184,54.7396965,6.85819525,24148.9525438,24170.59400803,24127.31107956,24192.23547226,24105.66961533,24213.8769365,24084.02815109,2025-09-11
2025-09-11T08:15:00.000,NQ,Minute_5,24182.5,24184.75,24176.5,24182.25,424,24181.03613818,24172.33579122,24153.19116047,55.43089069,6.95760988,24149.26752539,24171.04025907,24127.4947917,24192.81299276,24105.72205801,24214.58572645,24083.94932432,2025-09-11
2025-09-11T08:20:00.000,NQ,Minute_5,24183,24188,24177.25,24180.25,696,24180.96126788,24172.64615235,24153.46040266,52.00944602,7.22849488,24149.77770182,24171.7592158,24127.79618785,24193.74072978,24105.81467387,24215.72224376,24083.83315989,2025-09-11
2025-09-11T08:25:00.000,NQ,Minute_5,24181,24194.25,24177.5,24180.5,1069,24180.9173376,24172.95414637,24153.72945338,52.40491684,7.90860239,24150.57778471,24172.9170944,24128.23847502,24195.25640409,24105.89916532,24217.59571379,24083.55985563,2025-09-11
2025-09-11T08:30:00.000,NQ,Minute_5,24180.5,24191.25,24167.5,24185.5,1586,24181.35378164,24173.44614063,24154.04557822,59.5791966,9.04013079,24151.48722844,24174.00601201,24128.96844487,24196.52479558,24106.4496613,24219.04357915,24083.93087773,2025-09-11
2025-09-11T08:35:00.000,NQ,Minute_5,24188.5,24213.5,24075.5,24120,8012,24175.51056434,24171.35021355,24153.70681625,19.05599271,18.25155002,24152.78855928,24177.14244493,24128.43467363,24201.49633059,24104.08078798,24225.85021624,24079.72690233,2025-09-11
2025-09-11T08:40:00.000,NQ,Minute_5,24120,24151.75,24118.75,24135.75,3185,24171.72384393,24169.95412674,24153.52814146,31.17766353,19.30501073,24152.07273816,24175.97498654,24128.17048977,24199.87723492,24104.26824139,24223.7794833,24080.36599301,2025-09-11
2025-09-11T08:45:00.000,NQ,Minute_5,24136,24162.5,24135,24162,2909,24170.79776355,24169.64220021,24153.61243856,45.75745403,19.89036711,24151.94504228,24175.3121058,24128.57797876,24198.67916932,24105.21091523,24222.04623285,24081.84385171,2025-09-11
2025-09-11T08:50:00.000,NQ,Minute_5,24162,24185.5,24152.5,24170,3891,24170.72178607,24169.65623157,24153.77549887,49.28371665,20.82676946,24152.96401869,24176.0620526,24129.86598479,24199.1600865,24106.76795088,24222.25812041,24083.66991698,2025-09-11
2025-09-11T08:55:00.000,NQ,Minute_5,24169.5,24199.25,24166,24187,3010,24172.27209216,24170.33637935,24154.10609092,55.85170194,21.71414307,24154.41323594,24178.02367906,24130.80279283,24201.63412217,24107.19234971,24225.24456529,24083.58190659,2025-09-11
2025-09-11T09:00:00.000,NQ,Minute_5,24186.75,24199,24177.25,24197.25,1998,24174.65094053,24171.39181546,24154.53538355,59.27616909,21.71670428,24155.34724594,24179.26865364,24131.42583824,24203.19006134,24107.50443054,24227.11146904,24083.58302284,2025-09-11
2025-09-11T09:05:00.000,NQ,Minute_5,24196.75,24202,24189.5,24191.5,1905,24176.25561286,24172.18037171,24154.90319068,56.62279196,21.05836826,24156.41620603,24180.90060011,24131.93181196,24205.38499418,24107.44741788,24229.86938825,24082.96302381,2025-09-11
2025-09-11T09:10:00.000,NQ,Minute_5,24190.25,24192.5,24178.75,24188,1783,24177.37412592,24172.80074929,24155.23251217,55.00867529,20.53634196,24157.13804653,24181.7625449,24132.51354817,24206.38704327,24107.8890498,24231.01154164,24083.26455143,2025-09-11
2025-09-11T09:15:00.000,NQ,Minute_5,24188.25,24192,24177.75,24186.75,1054,24178.26706631,24173.34777873,24155.54611901,54.4120993,20.08731753,24157.53945948,24182.22411753,24132.85480143,24206.90877558,24108.17014338,24231.59343363,24083.48548533,2025-09-11
2025-09-11T09:20:00.000,NQ,Minute_5,24186.75,24191,24177.25,24188,1268,24179.19401237,24173.92237564,24155.8690432,54.93839033,19.63465199,24158.00179583,24182.74131113,24133.26228052,24207.48082644,24108.52276522,24232.22034174,24083.78324991,2025-09-11
2025-09-11T09:25:00.000,NQ,Minute_5,24189.25,24198.5,24188,24191.75,957,24180.38982072,24174.62149817,24156.22606764,56.55865364,18.98217685,24158.44067577,24183.33806232,24133.54328922,24208.23544887,24108.64590267,24233.13283542,24083.74851612,2025-09-11
2025-09-11T09:30:00.000,NQ,Minute_5,24191.75,24215.5,24190,24214.25,3934,24183.6145997,24176.17555706,24156.80342021,64.74875518,19.44773565,24160.78135663,24187.21968251,24134.34303075,24213.6580084,24107.90470487,24240.09633428,24081.46637899,2025-09-11
2025-09-11T09:35:00.000,NQ,Minute_5,24214.75,24235,24205.25,24222.5,15099,24187.31797115,24177.99220188,24157.45711752,67.19124035,20.18361167,24170.4910909,24203.68964971,24137.2925321,24236.88820852,24104.09397329,24270.08676733,24070.89541448,2025-09-11
